model,model_id,model_config,reasoning_param_json,problem_id,category,subcategory,short_answer,score,verdict_raw,gen_elapsed_s,judge_elapsed_s,total_elapsed_s,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,judge_prompt_tokens,judge_completion_tokens,est_cost_usd,judge_model,run_date,source_file,error
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-076,Geometry,extremal_geometry,$\frac{4}{x\sqrt{4-x^2}}$,1,"<verdict>correct</verdict>

The candidate successfully derives the area of the circumscribing quadrilateral as $\sum \tan \alpha_i$ and the inscribed quadrilateral as $\sum \sin \alpha_i \cos \alpha_i$, leading to a target expression that correctly minimizes to the expression $\frac{4}{x\sqrt{4-x^2}}$.",701.19,1.16,702.35,379,29135,21201,29514,4003,78,0.0052590810000000005,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-036,Geometry,computation,$\frac{a\sqrt{19}}{2}$,1,"<verdict>correct</verdict> The candidate correctly set up a coordinate system, identified the coordinates of the points $P$, $Q$, and $R$, and calculated the distance $YR$ correctly as $\frac{a\sqrt{19}}{2}$.",6.03,0.93,6.96,314,2634,1767,2948,1939,55,0.00048636599999999996,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-001,Geometry,3d_geometry,$\frac{3}{2}$,0,"<verdict>incorrect</verdict>

The correct supremum for the ratio $d/h$ in a tetrahedron is $3/2$. The candidate correctly identifies many of the relevant geometric relationships, but their final derivation leading to the bound of 2 relies on an incorrect upper-bound estimation. Specifically, in Step 4, the inequality $|U+V+W| \leq 2M$ is too loose, and other constraints related to the heights and face areas are not correctly reconciled.",1706.85,1.45,1708.3,250,58179,43031,58429,3580,102,0.010481969999999998,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-098,Geometry,extremal_geometry,9,1,"<verdict>correct</verdict> The candidate correctly identified the geometric constraints, parameterized the side lengths, derived the area as a function of the parameter $u$, and correctly applied the constraints on $u$ to find the maximum value of 9.",130.41,0.82,131.23,243,21498,16102,21741,2143,52,0.003879117,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-021,Geometry,combinatorial_geometry,499000,1,"<verdict>correct</verdict> The candidate correctly identifies the formula for the number of diagonals and provides a rigorous derivation for the result based on the constraints of the 1001-sided polygon, leading to the correct numerical answer of 499,000.",287.64,0.96,288.6,226,59645,57900,59871,2932,59,0.010744914,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-055,Geometry,computation,58,1,"<verdict>correct</verdict>The candidate correctly identifies the area as $3\sqrt{55}$, leading to $a=3, b=55$ and $a+b=58$. The mathematical reasoning provided in the text is sound.",1399.81,0.73,1400.54,306,46864,36384,47170,3652,55,0.008447454,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-044,Geometry,computation,75,1,"<verdict>correct</verdict>

The candidate correctly followed a systematic coordinate geometry approach to determine the location of point $E$ and subsequently the angle $\angle REQ$. The resulting value of $75^\circ$ is mathematically equivalent to the ground truth.",411.22,0.82,412.04,282,16526,10913,16808,3014,55,0.002985678,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-036,Number theory,Base and Digit,"$2,3, \underbrace{2\cdots2}_{n}1$",1,"<verdict>correct</verdict>

The candidate correctly identified the two cases: the single-digit numbers $2$ and $3$ (noting $n=1$ is covered by the second family) and the infinite family $\underbrace{2\cdots2}_{k}1$. The mathematical work is sound and arrives at the equivalent set of solutions to the ground-truth.",712.08,0.86,712.94,254,31275,20056,31529,4261,80,0.005639406,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-020,Number theory,Divisibility,44,1,"<verdict>correct</verdict> The candidate correctly identifies that the condition on the binomial coefficient is equivalent to $\gcd(a, n) = 1$ for all $a$ in the specified range. The conclusion that this occurs if and only if $n$ is an odd prime is correct, and the count of primes $\le 199$ excluding 2 and 3 results in 44.",1412.46,1.0,1413.46,272,47658,36333,47930,2548,87,0.008589048,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-028,Number theory,Sequence,2,1,"<verdict>correct</verdict> The problem asks for the possible remainders when $n$ is divided by 3, given that there exists an integer $a$ such that the sequence $\{a_k\}$ consists of integers. The recurrence $a_k = a_{k-1}/k + k^{n-1}$ requires $a_{k-1} + k \cdot k^{n-1}$ to be divisible by $k$ in a way that allows integrality of the whole sequence forward, which is satisfied if $n \equiv 2 \pmod{3}$. For $n=2$, the sequence $a_k = k+1$ is integer for all $k$, showing this case is valid. Other cases fail to provide a consistent integer $a$ for all $k$.",236.1,2.08,238.18,286,65536,0,65822,68239,169,0.011807634,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-098,Number theory,Other,93,0,"<verdict>incorrect</verdict> The ground truth answer is 93. The candidate incorrectly identified that the game can be won if and only if $F=2$ or $4 \mid F$, leading to an incorrect set of ""good"" values and an incorrect 50th term.",1353.9,0.82,1354.72,313,57842,51694,58155,4298,63,0.010423767,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-044,Number theory,Set,64,1,"<verdict>correct</verdict> The candidate correctly identifies the condition $m \not\equiv 1 \pmod 3$, accounts for the constraint $m \ge 5$ (correctly identifying that $m=1, 2, 3, 4$ fail the conditions), and accurately calculates the total number of valid integers up to 100 as 64.",216.93,0.83,217.77,280,9106,5770,9386,2851,82,0.00165,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-014,Number theory,Diophantine Equation,"$(n^2 +3n+2, n^3 + 4n^2 + 3n -1)$
for $n \ge 1$",1,"<verdict>correct</verdict> The candidate correctly identifies the family of solutions. Transforming the ground-truth parameter $n$ (let's call the ground-truth index $m$) by setting $m = n-1$ shows the expressions are identical: $( (n-1)^2 + 3(n-1) + 2 ) = n^2-2n+1+3n-3+2 = n^2+n = n(n+1)$, and for $b$: $(n-1)^3 + 4(n-1)^2 + 3(n-1) - 1 = (n^3 - 3n^2 + 3n - 1) + 4(n^2 - 2n + 1) + 3n - 3 - 1 = n^3 + n^2 - 2n - 1$. Both capture the same set of pairs for $n \ge 2$ ($m \ge 1$).",447.54,1.14,448.67,235,14199,7748,14434,2639,216,0.002564985,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-012,Number theory,Functional Equation,$n \ge 2$,1,"<verdict>correct</verdict>
The candidate solution correctly identifies the problem and explores the existence of such a function for various $n$. The problem asks for all positive integers $n$ that allow for such a function, and the ground-truth is $n \ge 2$, meaning $n=1$ is not a solution because no such function can bound the gcd by 1 (which would imply the gcd is always 1, and constructions of such functions like the one leading to gcd $\le 2$ are generally available for $n \ge 2$). The candidate reaches the correct conclusion that $n \ge 2$ is necessary or that no solution exists for $n=1$, consistent with established results for this type of problem.",138.59,1.61,140.2,269,65536,65534,65805,70722,156,0.011806971,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-049,Number theory,Set,3,1,"<verdict>correct</verdict>

The candidate correctly identifies that the problem is equivalent to determining the largest $m$ for which every partition of $\{1, 2, \dots, 40\}$ into $m$ sets contains a monochromatic solution to $x+y=z$. Using the known Schur numbers $S(3)=13$ and $S(4)=44$, the candidate correctly concludes that such a partition is forced for $m=3$ but not possible for $m=4$, leading to the correct maximum value of 3.",171.07,1.04,172.11,263,37333,28447,37596,3059,118,0.006730196999999999,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-013,Number theory,Representation,$(n-2)2^n +1$,1,"<verdict>correct</verdict>

The candidate's final answer is $2^n(n-2) + 1$, which is algebraically equivalent to the ground-truth answer $(n-2)2^n + 1$. The candidate provided a clear and logically sound derivation for this result.",863.67,0.79,864.47,270,27817,16990,28087,3683,65,0.00501759,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-046,Number theory,Divisibility,$2k-1$,0,"<verdict>incorrect</verdict> The candidate misinterpreted the problem, assuming $k$ could be chosen after observing the set (making it a function of the input) and that $k$ must be greater than 1. The problem asks for the minimum $m$ such that for any $m$ integers, there exists a *fixed* $k$ (dependent only on the initial $m$, not the choice of integers) such that a subset of size $k$ sums to a multiple of $k$. The ground truth is $2k-1$.",160.58,1.32,161.9,224,4638,4036,4862,1810,116,0.000843576,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-045,Number theory,Sequence,2030,1,"<verdict>correct</verdict> The candidate correctly identifies the condition for a cool integer (that its triangular number is not a perfect square), correctly lists the triangular numbers that are squares, and correctly performs the counting logic to determine the 2025th cool integer.",186.97,0.88,187.84,272,16414,12736,16686,3446,57,0.002965128,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-078,Number theory,Divisibility,"0,2,6",1,"<verdict>correct</verdict> The candidate correctly identified the factorized form $P(n) = (n+2)(n^2+2n+2)$, determined the constraints required for divisibility, and brute-forced the small cases to identify $n=0, 2, 6$ as the solutions. The candidate also correctly verified that the prime factors of each piece must be limited to 2 and 5, supporting the search for solutions.",489.94,1.03,490.97,215,3415,3415,3630,7575,97,0.000623085,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
gpt-oss-120b,openai/gpt-oss-120b,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-034,Number theory,Divisor,All powers of 2,1,"<verdict>correct</verdict> The candidate correctly identifies the function $f(n) = \frac{g(n)}{n}$, shows it is multiplicative, analyzes its values on prime powers, and rigorously establishes that the integer values taken exactly once by $f(n)$ are the powers of two ($2^0, 2^1, 2^2, \dots$).",51.71,0.87,52.58,266,24384,21922,24650,3510,81,0.0043994939999999995,google/gemini-3.1-flash-lite-preview,2026-05-05,cheap_xhigh_answerbench50_20260505_20260505_081826.json,
qwen3.6-35b-a3b,qwen/qwen3.6-35b-a3b,default,,imo-bench-algebra-083,Algebra,Sequence,2048,1,"<verdict>correct</verdict> The candidate correctly identifies that $a_n$ is the Hofstadter Female sequence and notes the pattern $a_{2^k} = 2^{k-1}$. For $k=12$, this yielding $a_{4096} = 2^{11} = 2048$, which is the correct result. The reasoning provided is consistent with the known properties of this sequence.",154.54,0.91,155.45,255,16000,,16255,17200,95,0.01603825,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
qwen3.6-35b-a3b,qwen/qwen3.6-35b-a3b,default,,imo-bench-algebra-015,Algebra,Functional Equation,8109,0,"<verdict>incorrect</verdict> The candidate solution incorrectly assumes the function must be constant and ignores the provided values that define a non-constant linear-type function (specifically $g(n) = 4n+9$), which leads to the correct value of 8109.",277.34,0.98,278.32,263,50167,,50430,1902,61,0.05020645,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
qwen3.6-35b-a3b,qwen/qwen3.6-35b-a3b,default,,imo-bench-algebra-004,Algebra,Inequality,$2^{u-2}$,1,"<verdict>correct</verdict> The candidate correctly identifies $n = 2^{u-1}$, performs a Taylor expansion at $t=1$ to determine the necessary condition $C \ge n/2$, and substitutes $n$ back to arrive at the correct value $2^{u-2}$.",209.58,1.17,210.75,216,37017,,37233,2183,65,0.0370494,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
qwen3.6-35b-a3b,qwen/qwen3.6-35b-a3b,default,,imo-bench-algebra-096,Algebra,Inequality,$4\cdot3^{2023}$,1,"<verdict>correct</verdict> The problem asks for the maximum value of $a_{2025}$ for a sequence satisfying the given condition. By testing small $k$, we find $a_1=2, a_2=4, a_3=12$ (or similar) but evaluating the growth confirms $a_k = 4 \cdot 3^{k-2}$ for $k \ge 2$, with $a_1=2$. For $k=2025$, the formula $4 \cdot 3^{2023}$ matches the generalized pattern $a_n = 4 \cdot 3^{n-2}$ derived from the recurrence constraints.",154.56,1.65,156.2,286,16000,,16286,17011,151,0.0160429,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
